Protocol,Domain,Path,Having_IP,URL_Length,Having_@_symbol,Redirection_//_symbol,Prefix_suffix_separation,Sub_domains,tiny_url,web_traffic,domain_registration_length,dns_record,statistical_report,age_domain,http_tokens,label
http,email.windwardalerts.com,/c/eJxtjjFvwyAQhX-NvVQgOIMhA0PSONkytNkrfJDElR0sjGX535eokoeqy9Ppe_fuHZp1Ny596Yyzddti2RlgXDHJgEMluaZVrYEKCVpQLvXppJtDIdjSPd1io7O9j2miGIbyYQA1olOtUO1NWkThAVSrdrVAjnizZW_-yUXz7WNc6RAeMV8O0d_Dc0o2eerdXA4rwXlKYSDOJmsKdSgAPprzcX9t8lRU-6z555pwIFy_MZVRJbOApOy1Ae9Z7zHM41fntgjfrOSHsc91m6t--Wdzuf5tUYRJwuCF1PEHscdZow,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,baltkagroup.com,/mailcheck/source/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
https,owa1.everettwa.gov,/owa/redir.aspx,0,1,0,0,0,2,0,2,1,1,1,1,0,1
http,www.botecodomarianobit.com,/pages2/inter/home.html,0,2,0,0,0,2,1,1,1,1,1,1,0,1
http,premiosmastercard.esy.es,/W!645/index/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
https,goo.gl,/JVVHeA,0,0,0,0,0,0,1,0,1,1,0,1,0,1
http,bit.ly,/2qww0gG,0,0,0,0,0,0,1,0,1,1,0,1,0,1
http,adsensemart.com,/dp/ayo1/ayo1/,0,0,0,0,0,0,1,1,1,1,1,1,0,1
http,tauruswelding.com,/flight/stage/af/ad/ghjk/pvtd_clnt/index2.php,0,2,0,0,0,0,0,1,1,1,0,1,0,1
https,c4cqk784.caspio.com,/dp.asp,0,2,0,0,0,2,0,0,1,1,1,1,0,1
http,caixaonlinefgts.hostkda.com,/pages/,0,0,0,0,0,0,0,2,1,1,0,1,0,1
http,telegraphycoursemorse.com,/cielo/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
https,tinyurl.com,/mt5hquu,0,0,0,0,0,0,1,0,1,1,0,1,0,1
http,contasinativascaixafgts.name,/caixa.gov.br/pages/inter/index.php,0,2,0,0,0,1,0,1,1,1,1,1,0,1
http,signin.amazon.co.uk-prime.form-unsuscribe.id-7816.nproofing.com.au,/ren/op/,0,1,0,0,1,1,0,1,1,1,1,1,0,1
http,primoframe.com,/amber/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,tinyurl.com,/katfbes,0,0,0,0,0,0,1,0,1,1,0,1,0,1
http,consultabeneficiosmirror01.esy.es,/Consulta/acesso/,0,2,0,0,0,0,0,1,1,1,1,1,0,1
http,tinyurl.com,/n8g7wy8,0,0,0,0,0,0,1,0,1,1,0,1,0,1
http,adpportal.hol.es,/adp.payrollchanges/,0,0,0,0,0,2,0,1,1,1,1,1,0,1
http,ts4.96.lt,/i/,0,0,0,0,0,0,0,0,1,1,1,1,0,1
http,diariapromotionspecial.com,/OFERTAS11910apc/produto.php,0,1,0,0,0,0,0,1,1,1,0,1,0,1
http,innamorata.com.ar,/melodyfriespitchment/Docusign/index.php,0,2,0,0,0,2,0,1,1,1,0,1,0,1
http,promotion-smart.com,/iphone5s.html,0,0,0,0,1,0,1,1,1,1,1,1,0,1
http,designaxis.net,/secure-doc/DropNewVasion/Fresh/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,ornamentmania.com,/shell/gdoc-secure/gtex/,0,0,0,0,0,0,0,2,1,1,0,1,0,1
http,euromina.com.vn,/%20%20/home/pessoa-fisica.php,0,0,0,0,0,2,0,1,1,1,0,1,0,1
http,attlw.net,/m/cprodx.att.net/commonLogin/igate_edam/controller.html,0,2,0,0,0,1,0,1,1,1,1,1,0,1
http,check-your-acct2017.esy.es,/index.html,0,0,0,0,1,2,0,1,1,1,1,1,0,1
http,websitebuilder102.website.com,/ITservice1/,0,0,0,0,0,0,0,0,1,1,0,1,0,1
http,purchase-order.esy.es,/purchase/document.html,0,0,0,0,1,2,0,1,1,1,1,1,0,1
http,w-reia.com,/wichita/new.php,0,1,0,0,1,0,0,1,1,1,1,1,0,1
http,xicksy.win,/xhht4ff2odc.html,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,check-updates-app.hol.es,/logins.php,0,0,0,0,1,2,0,1,1,1,1,1,0,1
http,check-updates-app.hol.es,/system-confirmation-fb,0,2,0,0,1,0,0,1,1,1,1,1,0,1
http,mygosecure.com,/,0,1,0,0,0,0,0,1,1,1,0,1,0,1
http,mygosecure.com,/,0,1,0,0,0,0,0,1,1,1,0,1,0,1
http,www.hallwaystreetsigns.com,/pdfs/home/bfbe060107cd442c604ff0a69cc8a940/,0,1,0,0,0,0,0,1,1,1,0,1,0,1
http,chmsry.org.za,/Topultimatenew/product/products/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,centreforcorporatecoaching.com,/okaposa/engauto189/mailbox/mailbox/,0,1,1,0,0,0,0,1,1,1,0,1,0,1
http,centreforcorporatecoaching.com,/okaposa/engauto189/mailbox/mailbox/,0,1,1,0,0,2,0,1,1,1,0,1,0,1
http,advancemedical-sa.com,/file/review.pg/manage/,0,0,0,0,1,0,0,1,1,1,0,1,0,1
http,yanluxe.com,/wp-content/themes/idstore/js/index.php,0,2,0,0,0,0,0,1,1,1,0,1,0,1
http,www.sicoobcard.net.br,/413123/inicio.html,0,0,0,0,0,1,0,1,1,1,1,1,0,1
http,check091.hol.es,/log11.php,0,0,0,0,0,2,0,1,1,1,1,1,0,1
http,supports01123.hol.es,/facebook-confirmation,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,halpcenter-001acontscheck.esy.es,/recovery-chekpoint-login.html,0,2,0,0,1,2,0,1,1,1,1,1,0,1
http,ecutrack.com,/box1/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,cop.com.pe,/wp-content/adobee/adobe.php,0,0,0,0,0,2,0,1,1,1,1,1,0,1
https,shobiziems.com,/dreamforce/sess/ca43f279b087320cba6ba3087a8f1f39/,0,2,0,0,0,0,0,1,1,1,0,1,0,1
http,lhhaokailighting.com,/wellsfargo.Gucci/identity.php,0,2,0,0,0,2,0,1,1,1,0,1,0,1
http,siyacom.net,/listoforderitemsneededforurgentsupply/cgi-bin/fomfix/form/,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,www.service-freeboxligne.com,/assurez/9ae75b651ab5a58462046a33308528b8/,0,1,0,0,1,0,0,1,1,1,1,1,0,1
http,service-freeboxligne.com,/assurez/,0,0,0,0,1,0,0,1,1,1,1,1,0,1
http,tisch-und-decke.de,/Gon/cpanel/,0,0,0,0,1,0,0,1,1,1,0,1,0,1
http,bunchyogurt.com,/wp-content/themes/x/framework/css/index.php,0,1,1,0,0,1,1,1,1,1,0,1,0,1
http,confluentc.com,/images/excelfile/1bfc02a75ee568412279b969645fd856/,0,2,0,0,0,0,0,1,1,1,0,1,0,1
http,wish4job.com,/page/mpelidrop.html,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,mzansinet.co.za,/log/all/d/DHL%20AUTO/,0,0,0,0,0,0,1,1,1,1,0,1,0,1
http,recoveri-legalfb-acct2017.esy.es,/index.html,0,0,0,0,1,2,0,1,1,1,1,1,0,1
http,cover-acct0926.esy.es,/index.html,0,0,0,0,1,2,0,1,1,1,1,1,0,1
http,resolve-acct6548.esy.es,/recovery-chekpoint-login.html,0,2,0,0,1,2,0,1,1,1,1,1,0,1
http,yeusinhly.com.vn,/t.php,0,0,0,0,0,2,0,1,1,1,0,1,0,1
http,yeusinhly.com.vn,/themes/in.php,0,0,0,0,0,2,0,1,1,1,0,1,0,1
http,www.sqi-mail.com,/Dropbox/d231f317f2b3e9015b76d9fff7746648/verify.php,0,2,0,0,1,2,0,1,1,1,1,1,0,1
http,mdllanos.com,/wp/qouta/Aldomain/mailbox/domain/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,baitherbackreview.com,/wp-content/gtex/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,amirerfanian.ir,/wp-admin/ivxn/home/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,habercinimnette.tk,/index2.php,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,www.santiagoingaramo.com.ar,/tmp/Google101/Google/dld/us/,0,2,0,0,0,2,0,1,1,1,1,1,0,1
https,footkre.in,/docusingn/index.php,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,www.maxiking.com.bo,/LLC/Limited/,0,0,0,0,0,2,0,1,1,1,0,1,0,1
http,support-5560.hol.es,/log1.php,0,0,0,0,1,2,0,1,1,1,1,1,0,1
http,www.geko.fr,/components/com_contact/models/new/1.php,0,2,0,0,0,2,0,1,1,1,0,1,0,1
https,mskindia.net,/security/frontier/frontier.html,0,0,0,0,0,0,0,2,1,1,0,1,0,1
http,innoscript.nl,/paypal-customer/webapps/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,himatemia.undip.ac.id,/wp-content/uploads/2017/02/Zeska_seznam_verify-email_security/general_login.htm,0,1,0,0,0,1,0,0,1,1,0,1,0,1
http,13453765871837679316.googlegroups.com,/attach/5ed5d019a6363180/docfile..htm,0,1,0,0,0,1,0,0,1,1,0,1,0,1
http,www.andrewrobertsllc.info,/adobe/adb/83d3ff008ee17e6bcc985ac921303666/index2.htm,0,1,0,0,0,2,0,1,1,1,1,1,0,1
http,bit.ly,/2oOkGv9,0,0,0,0,0,0,1,0,1,1,0,1,0,1
http,www.stchartered.com,/images/adb/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,cihancelikonline.com,/wp-content/upgrade/logining.php,0,2,0,0,0,0,0,1,1,1,1,1,0,1
https,familyinsuranceservices.com,/-/am/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,stchartered.com,/images/adb/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,www.whatsapservice.com,/Teamprodnationalstation/Idnumber6546546546548/client-update-5fgh5f4gh65df4h6d5f4h6df5h46f5h46dfh54df6h54df6h45df65465f45fdh64dhfg546df4g6sdg546sdg94/pp/,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,andrewrobertsllc.info,/adobe/adb/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,www.jsb.ac.in,/notice/cool.php,0,0,0,0,0,1,0,2,1,1,0,1,0,1
http,posmogo.com,/securee.php,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,gem.tools,/shell/dejiwire/fmsk/garyspeed/165957739e5e07bdb83b0c3b9799899a/,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,radiocatolicalaconsentida.com,/funciones/oba/DHLAUTO/DHLAUTO/DHL%20AUTO/dhl.php,0,1,1,0,0,1,0,1,1,1,0,1,0,1
http,radiocatolicalaconsentida.com,/funciones/oba/DHLAUTO/DHLAUTO/DHL%20AUTO/dhl.php,0,1,1,0,0,1,0,1,1,1,0,1,0,1
http,radiocatolicalaconsentida.com,/funciones/oba/DHLAUTO/DHLAUTO/DHL%20AUTO/dhl.php,0,1,1,0,0,1,0,1,1,1,0,1,0,1
http,radiocatolicalaconsentida.com,/funciones/oba/DHLAUTO/DHLAUTO/DHL%20AUTO/dhl.php,0,1,1,0,0,1,0,1,1,1,0,1,0,1
http,medixasia.com,/ADE/GD/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,www.con-v-air.com,/oxylus/Gee--mpp/Valid/a3356904,0,2,0,0,1,0,0,1,1,1,0,1,0,1
http,incrivelpromocaomaster17.16mb.com,/registro.php,0,0,0,0,0,2,0,1,1,1,1,1,0,1
http,www.mastercardpromocao.16mb.com,/,0,0,0,0,0,2,0,1,1,1,1,1,0,1
http,www.mastercardpromocao.16mb.com,/registro.php,0,0,0,0,0,1,0,1,1,1,1,1,0,1
http,varietytransport.com,/wp-includes/SimplePie/XML/Declaration/L/,0,2,0,0,0,0,1,1,1,1,0,1,0,1
http,www.nnordson.com,/%7b%7d/fe81304e4ba595a0538731019149d319/,0,2,0,0,0,0,0,1,1,1,1,1,0,1
http,dothothinhvuong.vn,/wp-content/uploads/2017/02/d/ayo1/ayo1/ayo1/,0,2,0,0,0,0,0,2,1,1,0,1,0,1
http,tetedebois.ca,/wonderland/Gdoccc/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,ibcnews.pk,/admin/chasee/fcc.php,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,www.landsnfields.com,/dropbox/dropbox/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,dothothinhvuong.vn,/wp-content/confg/ayo1/ayo1/ayo1/,0,2,0,0,0,0,0,2,1,1,0,1,0,1
http,oneworldorganisation.org,/plugins/minify/lib/Minify/doc/06f8d0ce7283668dee7379045197d3f9/,0,1,0,0,0,0,0,1,1,1,0,1,0,1
http,masgie.com,/zfilom5/newdropbox/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,lepoker-en-ligne.com,/wp-admin/posh.htm,0,0,0,0,1,0,0,1,1,1,1,1,0,1
http,wickedsickness.com,/lkjshx/mailbox/index.php,0,2,1,0,0,2,0,1,1,1,1,1,0,1
http,hibbfamily.com,/wp-admin/%5b%5d/7129188770da3d33ef3c4f12317e5c20/,0,2,0,0,0,0,0,1,1,1,1,1,0,1
http,andrewrobertsllc.info,/adobe/adb/1b87d29e90795df51877cd86cec2538a/index2.htm,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,mhasantech.com,/wp-content/plugins/woocommerce/templates/global/you.have-75nab/,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,vermolicas.for-our.info,/hescientiststravelled/ontworesearchvessels/almostkilometresfrom/ichangtothenearbyhree/loginfile/foo-autenticazione.php,0,1,0,0,1,2,0,1,1,1,1,1,0,1
http,bem.undip.ac.id,/zpo/1/index.htm,0,0,0,0,0,1,0,0,1,1,0,1,0,1
http,grannyflat-s.com.au,/data/domainz/review/,0,0,0,0,1,0,0,1,1,1,1,1,0,1
http,bit.ly,/2pxbgJo,0,0,0,0,0,0,1,0,1,1,0,1,0,1
http,masterpremiopravoce.esy.es,/index7/cadastro/registro.php,0,2,0,0,0,2,0,1,1,1,1,1,0,1
http,grannyflat-s.com.au,/data/domainz/domainz/review/,0,2,0,0,1,0,0,1,1,1,1,1,0,1
http,alphasolutions.com.pk,/dl/054d01b/login.html,0,1,0,0,0,2,0,1,1,1,1,1,0,1
http,fb-securityloginfo405txt.esy.es,/recovery-chekpoint-login.html,0,2,0,0,1,2,0,1,1,1,1,1,0,1
http,protecfb-error-404.esy.es,/recovery-chekpoint-login.html,0,2,0,0,1,2,0,1,1,1,1,1,0,1
http,fbscurerescekpoint23.esy.es,/recovery-chekpoint-login.html,0,2,0,0,0,2,0,1,1,1,1,1,0,1
https,samaalreem.com,/pedrodoc/index.html,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,alpa.co.za,/modules/mod_feed/pay/index.html,0,0,0,0,0,2,0,2,1,1,0,1,0,1
https,greatwesterncatskills.com,/z/,0,0,0,0,0,0,0,2,1,1,0,1,0,1
http,agenmurahgrosir.com,/page/Bofa/security.php,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,ecutrack.com,/box1/dropbx.php,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,primoframe.com,/jimmy/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,wpcgwadar.com,/iyawoee/aptgd/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,mobile-free.metulwx.com,/mobile/impaye/e413ea8afcc080a62afbbd4a53ae798f/,0,1,0,0,1,0,1,1,1,1,1,1,0,1
http,www.chevysportsman.com,/xxxxx/Aol/aol.htm,0,0,0,0,0,2,0,1,1,1,0,1,0,1
http,freestyle.d934713.u-telcom.net,/Boa_Fud_2016/home/login.php,0,1,0,0,1,1,0,2,1,1,0,1,0,1
http,worldtekevents.com,/drive/drive/,0,0,0,0,0,0,0,2,1,1,0,1,0,1
http,wickedsickness.com,/gb/tracking.php,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,tauruswelding.com,/apply/eg/dg/wet/gfb/domain/pvtverify_clnt/index2.php,0,1,0,0,0,1,0,1,1,1,0,1,0,1
http,tauruswelding.com,/apply/eg/dg/wet/gfb/domain/pvtverify_clnt/,0,2,0,0,0,0,0,1,1,1,0,1,0,1
http,freenligne.com,/free-mobile/free/user_id-5906fa791243e-738/,0,2,0,0,0,0,0,1,1,1,1,1,0,1
http,zaybtan.com,/blessedd/aptgd/index.php,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,toplomashinex.com,/wp-includes/SimplePie/XML/Declaration/hua.htm,0,2,0,0,0,0,1,1,1,1,0,1,0,1
http,www.zenhome.tn,/amsweb.php,0,1,0,0,0,2,0,2,1,1,0,1,0,1
http,lambabajunior.com,/gazal/Googledrt1/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,lambabajunior.com,/4wale/Googledrt1/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,lambabajunior.com,/pdf/Googledrt1/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,lambabajunior.com,/gman/Googledrt1/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,lambabajunior.com,/gaz/Googledrt1/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,blocked-notifications.co.nf,/confirm/index.htm,0,0,0,0,1,2,0,2,1,1,0,1,0,1
http,help-fb-contact.hol.es,/support/index.php,0,0,0,0,1,2,0,1,1,1,1,1,0,1
http,www.jobduties.org,/boj/bmg/,0,0,0,0,0,0,0,2,1,1,0,1,0,1
http,itbsbr.com,/lma/DHL/DHLExpress/autofil/id.php,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,service-freeboxligne.com,/assurez/4ff270fc23e5092af4190f37237470a0/index_2.html,0,1,0,0,1,0,0,1,1,1,1,1,0,1
http,service-freeboxligne.com,/assurez/4ff270fc23e5092af4190f37237470a0/,0,2,0,0,1,0,0,1,1,1,1,1,0,1
http,brimkers.com,/ausinvcontracts/ms/al.php,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,brimkers.com,/sfginvest/cdg/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,stchartered.com,/images/adb/4a6e07e3a67d6a683dc2d1cabcd51860/index2.htm,0,1,0,0,0,0,0,1,1,1,0,1,0,1
http,jaymecares.com,/B/sound/edocz/s2/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,zioras.pl,/Gdocs/s/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,theparlourbeautyrooms.ie,/dehl/Yah/T/Y1.html,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,jovan.soldatovic.org,/css/google-manual/a3b6313fcfae89f8e394f9198ade566c/,0,1,0,0,0,0,0,1,1,1,0,1,0,1
http,www.diethealthresource4u.com,/wp-content/plugins/Ashe/5940275e8ad33d7180718c132f39d9f0/,0,1,0,0,0,0,0,1,1,1,0,1,0,1
http,noway.oloruntiseoluwaseyi.com,/006a9f1115c643200c315b5fde539f46/,0,2,0,0,0,0,0,1,1,1,1,1,0,1
http,mobile-free.metulwx.com,/mobile/impaye/74b3256454ac92ff371620778f69eb18/,0,1,0,0,1,0,1,1,1,1,1,1,0,1
http,mobile-free.metulwx.com,/mobile/impaye/0bd551f8a879b3352e896aa800838a06/,0,1,0,0,1,0,1,1,1,1,1,1,0,1
http,tahubulat.co.id,/allana/dropbox/,0,0,0,0,0,0,1,1,1,1,1,1,0,1
http,siyacom.net,/listoforderitemsneededforurgentsupply/cgi-bin/fomfix/form/confirm.php,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,yokohamajijyou.com,/fos/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,zovermedical.com.sa,/bcvbcvsss/aptgd/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,zovermedical.com.sa,/okla/aptgd/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,wocci.com,/c3/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,lambabajunior.com,/lol/image.htm,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,primoframe.com,/Scott/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,baltkagroup.com,/mailcheck/source/verification.php,0,2,0,0,0,0,0,1,1,1,1,1,0,1
http,nordaglia.com,/gcheck/source/verification.php,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,baltkagroup.com,/check/source/verification.php,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,the-yellows.eu,/www.paypal.com/paypal/www.PayPal.com%20Full-Z/ffggf5g9652g6g526g2g6dgd2g6g26g5gf63g26g52g/,0,1,0,0,1,1,0,1,1,1,1,1,0,1
http,wpcgwadar.com,/Mayor/Wm.php,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,brimkers.com,/superprojects/aidss/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,get-verifi.esy.es,/recovery-chekpoint-login.html,0,2,0,0,1,2,0,1,1,1,1,1,0,1
http,tinyurl.com,/lyol54j,0,0,0,0,0,0,1,0,1,1,0,1,0,1
http,the-yellows.eu,/www.paypal.com/paypal/www.PayPal.com%20Full-Z/ffggf5g9652g6g526g2g6dgd2g6g26g5gf63g26g52g/webscr.html,0,1,0,0,1,1,0,1,1,1,1,1,0,1
http,adds-info-pages2017.hol.es,/recovery-chekpoint-login.html,0,2,0,0,1,2,0,1,1,1,1,1,0,1
http,pc-virus-373n3lc.info,/,0,0,0,0,1,0,0,1,1,1,1,1,0,1
http,theparlourbeautyrooms.ie,/jimu/gmx/gmx.html,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,loogin-facebook-checkpoin7888.esy.es,/confirmation/,0,2,0,0,1,0,0,1,1,1,1,1,0,1
http,studycanberra.com,/boaa/step3.html,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,studycanberra.com,/boaa/step2.html,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,studycanberra.com,/boaa/step1.html,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,mobile-free.metulwx.com,/mobile/impaye/8c38590d8b9294bd252db02c0e55650f/,0,1,0,0,1,0,1,1,1,1,1,1,0,1
https,www.chevysportsman.com,/xxxxx/Aol/aol.htm,0,0,0,0,0,2,0,1,1,1,0,1,0,1
http,nasydco.com,/wp-includes/paypal.com.au/webscr.html,0,2,0,0,0,1,0,2,1,1,0,1,0,1
http,notif-offices.esy.es,/recovery-chekpoint-login.html,0,2,0,0,1,2,0,1,1,1,1,1,0,1
http,cover-acct2083.esy.es,/index.html,0,0,0,0,1,2,0,1,1,1,1,1,0,1
http,skanke.no,/wp-content/themes/moc.htm,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,wickedsickness.com,/lkjshx/mailbox/index.php,0,2,1,0,0,2,0,1,1,1,1,1,0,1
http,mailemacces.form2pay.com,/accessmails.html,0,0,0,0,0,2,0,2,1,1,0,1,0,1
http,tinyurl.com,/kqoverh,0,0,0,0,0,0,1,0,1,1,0,1,0,1
http,www.inhomecareidaho.com,/wp-includes/news/dropbaka/07b4089c45eabdd3349d4d8ba473301a/pindex.php,0,1,0,0,0,2,0,1,1,1,1,1,0,1
http,selectonline24hs.com,/protecao/mobi.php,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,selectonline24hs.com,/protecao/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,bit.ly,/2oPEpec,0,0,0,0,0,0,1,0,1,1,0,1,0,1
http,www.theyolostore.com,/js/calendar/skins/aqua/welcome/AOL/index-aol.html,0,1,0,0,0,2,0,1,1,1,0,1,0,1
http,question.pcubelive.com,/investment/html/,0,0,0,0,0,0,0,2,1,1,1,1,0,1
http,kamazcentr.nichost.ru,/media/k2/index2.html,0,0,0,0,0,2,0,1,1,1,0,1,0,1
https,bloggersport.org,/wp/ice/019b523910bc10f01e6f1c97caa50942/,0,2,0,0,0,0,0,1,1,1,1,1,0,1
http,emax.kiev.ua,/wp-admin/network/online/ppl/b5579b272d610f0640c300afb0bda1ce/,0,1,0,0,0,0,0,2,1,1,0,1,0,1
http,privatewebschool.esy.es,/Mafioz0o_v1,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,privatewebschool.esy.es,/Mafioz0o_v1/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
https,forms.zohopublic.com,/adminhelpdesk/form/Reunionformforindividual/formperma/b0e00045C9hHf46k0BK80mG4B,0,1,0,0,0,0,0,0,1,1,0,1,0,1
https,www.australinvestment.com,/.NSGG/B/,0,0,0,0,0,2,1,1,1,1,0,1,0,1
http,medicareindiana.com,/wp-includes/js/autoexcel/excel/excel.php,0,1,0,0,0,2,0,1,1,1,0,1,0,1
http,jobduties.org,/boj/bmg/,0,0,0,0,0,0,0,2,1,1,0,1,0,1
http,www.wanderfootventures.com,/images/admin/match.html,0,2,0,0,0,2,0,1,1,1,0,1,0,1
http,w-reia.com,/suntitle/new.php,0,1,0,0,1,0,0,1,1,1,1,1,0,1
http,w-reia.com,/bremer/new.php,0,1,0,0,1,0,0,1,1,1,1,1,0,1
http,cenkershipping.com,/wp-content/upload/moc.htm,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,www.mltmarine.com,/ml/Tr4p/bf653e242e090f4367f03ec51d4c779e/,0,2,0,0,0,0,0,1,1,1,0,1,0,1
http,ultravioleta.com.br,/webalizer/-/2017/Atualizacao.Santander-evite-transtornos/Atualizacao.Santander2016/,0,1,0,0,0,1,0,1,1,1,0,1,0,1
http,mundialpecas.com,/gdc/wp-admiin/wp-admiin/admiinn/index.htm,0,2,0,0,0,0,0,1,1,1,0,1,0,1
http,subscribe-free.info,/Mobiels37627/33fa0/07dc9/moncompte/index.php,0,2,0,0,1,0,0,1,1,1,1,1,0,1
http,payqal-com-secured.user-recover-id.igg.biz,/da90b0e6d260ad69c12c7db6333dd256MjI4MTVhM2FjZWJkZmU3ZTJjYjYwNmZhMTAyMjkwYTA=/,0,1,0,0,1,2,0,2,1,1,0,1,0,1
https,www.australinvestment.com,/.NSGG/B/,0,1,0,0,0,2,1,1,1,1,0,1,0,1
http,www.alaedincenter.com,/.modul/.triads/board3/blackboard.htm,0,2,0,0,0,1,0,1,1,1,0,1,0,1
http,j8x.96.lt,/f/,0,0,0,0,0,0,0,0,1,1,1,1,0,1
http,support-5560.hol.es,/confirmation,0,0,0,0,1,0,0,1,1,1,1,1,0,1
http,vetsipujcka.cz,/,0,2,0,0,0,0,0,1,1,1,0,1,0,1
http,acct-recovery-check.esy.es,/index.html,0,0,0,0,1,2,0,1,1,1,1,1,0,1
http,ulrickfdghj123456.com,/kffjdjsk/Validation/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,safety-check-64879.esy.es,/index.html,0,0,0,0,1,2,0,1,1,1,1,1,0,1
http,forryscountrystore.com,/wp-content/gallery/dpbx/,0,2,0,0,0,0,0,1,1,1,0,1,0,1
http,safety-check-98735.esy.es,/index.html,0,0,0,0,1,2,0,1,1,1,1,1,0,1
http,usbank-auth37code.esy.es,/USDB/Home/home/auth/,0,0,0,0,1,0,0,1,1,1,1,1,0,1
http,acct8877.esy.es,/index.html,0,0,0,0,0,2,0,1,1,1,1,1,0,1
http,02929483338cocq.000webhostapp.com,/1.html,0,0,0,0,0,2,0,0,1,1,0,1,0,1
http,safety-check-28365.esy.es,/index.html,0,0,0,0,1,2,0,1,1,1,1,1,0,1
http,recover8544.esy.es,/index.html,0,0,0,0,0,2,0,1,1,1,1,1,0,1
http,safety-check-67894.esy.es,/index.html,0,0,0,0,1,2,0,1,1,1,1,1,0,1
https,1drv.ms,/xs/s!AvfoNB0AXVhBqm2v9e3mLYZGm2Y8,0,0,0,0,0,0,0,2,1,1,0,1,0,1
